target,cube ID,X,Y,Z,border_label,sintering_duration_sum,sintering_duration_sum,senor1_mean,senor2_mean,senor3_mean,sensor1_var,sensor2_var,sensor3_var,sensor1_skew,sensor2_skew,sensor3_skew,mean_scanspeed,mean_hacthspacing,mean_energydensity,var_scanspeed,var_hatchspacing,var_energydensity
0,43,7.875,3.375,5.375,0,100,20,706.2,605.4,273.8,875.2,5519.3,1186.2,-0.1775340506,-0.3895540645,-0.3250179385,1.476165624,5.00E-05,205791338152,0.229293814,0,3.15E+21
1,30,9.8633126,9.8190912,4.0747328,1,100,20,408.4,219.4,120.8,88892.8,23382.8,4158.7,0.408173512,0.4485286791,0.4433428366,1.430116263,8.00E-05,211453909328,1.193459342,0,9.07E+22
1,1,9.585843,9.6154594,4.7651048,0,100,20,698.4,469.8,239.8,6.8,932.2,69.2,-1.150049336,0.2963057453,-0.07423121132,1.276131615,5.00E-05,261660764743,0.4174851254,0,1.25E+22
0,19,9.625,2.375,1.875,0,100,20,723.8,497.8,234,126.7,236.2,57.5,-0.3992045998,0.3956056751,-0.4038627495,1.633263735,5.00E-05,357232745343,0.7905619656,0,2.08E+23
0,24,0.125,7.875,0.875,1,90,18,522,347.6,167,10346,8476.8,1567,1.380611255,1.209022802,1.234302491,3.45,9.00E-05,37213714286,1.075,5.00E-10,1.63E+20
0,40,8.625,0.625,2.125,0,100,20,739.8,467.8,222.8,98.7,5134.7,675.7,-0.3603245445,0.2316815079,0.3302790415,1.375499089,5.00E-05,235722045435,0.1506278196,0,8.71E+21
0,29,7.625,0.875,0.125,0,100,20,726.6,509.4,247.8,26.8,1659.3,51.2,-1.025521416,0.8206226824,0.4454956055,1.792092986,5.00E-05,183722503126,0.4855034115,0,5.20E+21
1,39,9.9892966,6.0343896,6.5018298,1,160,32,853.2333333,660.0333333,349.8666667,1.272222222,2046.338889,321.5888889,0.674381253,0.09180897629,0.4084898525,0.6333333333,5.00E-05,942192000000,0.2243055556,0,5.69E+23
0,11,3.625,3.875,6.625,0,100,20,700.8,478.4,228.8,38.7,670.8,117.2,0.4828790593,-0.5652105846,-0.02284013077,1.698471707,5.00E-05,179586131651,0.3158673274,0,3.19E+21
0,28,2.875,3.125,0.625,0,100,20,713,490.6,248.4,116,950.8,306.3,0.0738281475,0.7873512636,0.2725609139,1.472258934,5.00E-05,197622382045,0.05619203848,0,9.41E+20
0,25,7.875,9.625,3.625,0,100,20,693.6,542.8,266.6,134.8,888.7,177.8,-0.3744415583,-0.02232514701,-1.12970337,2.174608591,5.00E-05,140174032206,0.6513468469,0,2.00E+21
0,37,9.625,9.125,7.625,0,100,20,708.2,521.8,257.4,55.2,2318.2,291.8,0.167984064,-0.0893830401,-0.1009883208,1.71332781,5.00E-05,178375035409,0.3462597682,0,2.33E+21
0,1,5.875,4.375,0.625,0,100,20,711.6,565.4,275.2,211.3,1107.8,165.7,0.40282102,-0.4127612736,-0.3279619929,1.584937719,5.00E-05,193962916965,0.3287155339,0,2.58E+21
0,25,1.875,1.375,1.125,0,100,20,704.4,591.6,278.4,3.3,2586.8,625.3,0.1790421687,0.5184918498,-0.3636941281,1.956219655,5.00E-05,148618241745,0.154005829,0,8.28E+20
1,19,3.6096167,1.8609918,6.8936756,0,100,20,699,588.2,279.8,62,1083.7,356.7,-0.07214031362,-1.085550977,-1.297834496,1.778036032,5.00E-05,192567495081,0.8451098347,0,8.11E+21
1,4,0.1551278,8.9343076,4.1115628,1,120,24,475.4,332.6,165.4,48635.3,17304.8,3023.3,-0.09689617696,-0.1337735452,0.209281241,2.620237189,5.00E-05,113060966759,1.845029677,0,1.13E+22
1,4,0.5062066,9.825111,0.819545,0,100,20,613.4,395.6,204.2,39992.8,16644.3,3984.7,-1.492833768,-1.142820503,-0.8531113845,2.043470347,5.00E-05,168972929418,1.31848062,0,1.26E+22
1,44,0.2371698,9.5258736,3.2172034,1,100,20,694.8,535.8,259.8,172.7,4486.2,972.7,-0.3732225974,-0.05779721883,-0.006693454323,1.516925315,7.00E-05,166778638186,0.3736719845,7.50E-10,6.37E+21
1,3,1.548769,1.9353944,8.2385802,1,110,22,708,515.2,262.8,61052,41200.7,9122.7,-1.499953988,-1.323518532,-1.410627879,2.145234025,7.40E-05,94047858985,0.3689915005,1.80E-10,1.19E+21
1,18,5.336423,0.1571912,6.5360182,0,100,20,697.6,451.6,202.6,34.8,2028.3,1208.3,-0.9593861448,0.7555877999,-0.00573534436,1.511144238,5.00E-05,197494556455,0.2080538667,0,2.99E+21
1,3,3.3485622,9.6140938,6.9268226,0,100,20,694.6,503.2,247.4,26.8,1567.2,274.8,-0.4453112798,-0.8044033641,-0.113963561,1.621602777,5.00E-05,185436266726,0.2911305418,0,2.98E+21
1,3,9.768971,8.4423156,5.4328962,0,100,20,695.4,465.8,225.2,24.8,2345.2,461.7,1.228087463,0.9155637308,1.042084417,1.573776219,5.00E-05,181949351706,0.09153551715,0,1.15E+21
1,39,9.9161954,9.673346,0.0432448,1,140,28,862.2,545,300.1,0.7,5596,874.3,-0.3436215967,-0.1187069141,0.05918151549,0.8207106781,5.00E-05,590707001189,0.2752299785,0,1.22E+23
1,2,0.4650332,9.7349156,1.8187302,0,100,20,698.4,396.4,210.2,620.8,1035.3,416.2,0.01134531175,0.6520059955,0.4482886904,1.766953992,5.00E-05,165565462982,0.1598419888,0,1.73E+21
1,21,0.4935066,9.7557944,5.1267246,0,90,18,714.4,460.6,216.6,1036.3,12197.3,4051.8,0.9828615039,0.6988912829,0.7639690428,1.746523311,5.00E-05,209528343732,1.421445404,0,8.49E+21
0,14,1.625,0.625,7.625,0,100,20,715.4,583,274.2,11.3,9349,1427.2,1.070190806,-1.029788046,-1.14786062,1.775505489,5.00E-05,161713608442,0.01260032239,0,1.15E+20
1,3,1.0485668,0.1311816,8.3823696,1,140,28,641.2,422.6,214.8,65457.2,35729.3,8983.7,-0.653795328,-0.6556453778,-0.577415427,2.724840305,6.80E-05,99158195983,5.234681641,2.70E-10,2.42E+21
1,18,8.7055044,8.0308356,6.9316232,0,100,20,693.2,528.8,241.2,36.2,4429.2,603.2,-0.2488598081,0.7519625522,0.7737223823,1.68866914,5.00E-05,167670613350,0.06049566888,0,8.88E+20
0,19,1.625,6.125,2.875,0,100,20,731.4,579.2,270.4,237.8,2013.7,204.8,-1.449256469,-0.416989108,-0.4454956055,1.886920654,5.00E-05,160808896967,0.1744130578,0,1.11E+21
0,4,3.375,0.125,4.625,1,100,20,542.2,335.2,158.6,10336.7,820.7,8.8,1.49702723,0.2519274872,-0.5936004596,1.676458519,5.00E-05,185285850215,0.4087335407,0,3.47E+22
1,21,9.6790356,9.3888152,3.2437972,0,100,20,765.4,569.6,285.8,3.8,568.8,82.2,-1.304047329,0.1945563395,0.3346631666,1.066754375,5.00E-05,509010316908,0.7806688805,0,1.87E+23
1,36,1.5400628,1.7789244,8.0748264,0,100,20,617.6,394.4,199.8,37643.8,24912.8,5632.7,-1.489946306,-0.8797951591,-0.7464745048,2.483992683,5.00E-05,118996046215,0.9990309964,0,3.73E+21
1,42,0.2685134,9.5822362,3.9355154,0,100,20,698.2,505.8,257,6.2,2978.2,401,-1.121084708,-0.02275099708,0.1603950372,1.339461893,5.00E-05,223160520284,0.2104272958,0,2.90E+21
0,10,3.625,9.625,2.125,0,100,20,711.6,451,230,780.3,518,160,-0.4082482905,-0.02603171109,0,1.617449626,5.00E-05,180517453904,0.1048208838,0,8.25E+20
0,15,0.875,1.875,6.375,0,100,20,725,512.6,239.8,29,882.8,141.7,1.095341243,-0.3726278431,-0.406127397,1.744626947,5.00E-05,172659741784,0.1484710194,0,1.39E+21
0,41,3.625,9.625,3.625,0,120,24,710.4,465.8,233.6,786.3,545.7,128.3,0.3855730805,-1.173081692,-0.2696208531,1.60679998,5.00E-05,185895017923,0.1828985314,0,1.96E+21
1,41,8.0775656,9.2999914,8.1942318,1,100,20,538.8,337,185,32103.7,22539.5,5069.5,-0.7545410734,0.1329467345,0.0601172751,2.956769521,6.20E-05,65776070343,0.844461947,2.70E-10,8.25E+20
1,3,9.494397,8.0725932,8.0545572,1,100,20,786.8,500.4,253.8,2923.7,4393.3,1358.2,-1.344432801,-1.057575925,-1.260327603,1.896284839,7.40E-05,118418311103,0.09887975958,1.80E-10,1.16E+21
0,33,0.125,0.125,0.125,1,90,18,184.6,201,125.4,5.8,919.5,246.8,0.403407114,-0.1473015953,-0.1657328876,0.6576491223,5.00E-05,178048920967,0.30312204,0,1.28E+22
1,23,9.153027,9.6945804,1.8067922,0,100,20,710.8,521.6,250.4,4.7,1217.3,94.3,-0.04608477909,-0.09490369405,-0.196250798,1.506238429,5.00E-05,197650228773,0.1171822431,0,2.50E+21
1,3,0.1694728,7.7439172,6.4488962,0,100,20,721.6,480.6,245.6,165.3,818.8,145.3,-0.2107236618,0.5037487333,-0.05078685965,1.651208045,5.00E-05,198695843118,0.4825149884,0,6.18E+21
1,24,9.429633,9.7388272,4.2547934,0,110,22,583.6,425.6,207.6,31968.3,18964.8,3654.8,-1.494401181,-1.196813017,-0.9615625607,1.664494962,5.00E-05,254795428157,1.005570654,0,7.64E+22
0,19,8.125,4.875,1.125,0,100,20,723.4,585.6,271.4,120.8,4007.3,372.8,-1.39999572,-0.767734068,-0.8629759606,1.802315883,5.00E-05,224394534389,0.8145718238,0,3.03E+22
0,6,6.125,2.875,5.375,0,100,20,676.6,488.8,236.2,185.8,601.2,101.2,0.399534435,-0.01816637737,1.421101921,2.071586703,5.00E-05,140173505755,0.2919106627,0,2.18E+21
1,12,0.573669,9.7468282,4.231654,0,100,20,666.8,445,233.2,15.2,1848,1207.7,-1.304047329,0.4007780397,-0.6608281775,1.888407502,5.00E-05,147850129670,0.2142713843,0,1.14E+21
0,23,2.875,1.125,3.875,0,100,20,685,578,262.6,302,10140,2366.8,0.2329503565,0.08028243388,-0.06485463432,1.784508234,5.00E-05,161126120833,0.1912879517,0,1.52E+21
0,34,4.625,1.625,0.625,0,100,20,732.2,604.6,282,1.7,1640.8,514,0.3631734744,0.110679469,0.4075630805,1.771243078,5.00E-05,177656836623,0.3596224503,0,2.15E+21
0,16,0.125,4.125,3.125,1,150,30,202,213.3,122.8,1626,2120.7,358.2,1.486384871,0.4592075649,0.1467237648,0.8846134937,5.00E-05,142247123533,0.5930042641,0,9.02E+21
1,12,8.1643574,1.6350842,7.4183634,0,110,22,527.2,281.8,144,60000.7,18179.7,4033.5,-0.4055157443,-0.1242891874,0.3112110036,3.913539185,5.00E-05,204827659817,29.92123603,0,3.90E+22
1,19,6.7938623,2.089922,6.8921008,0,100,20,706.2,544.6,261.2,5.2,6171.8,489.2,0.1527442976,-0.03971366701,-0.1766194569,1.722569572,5.00E-05,203719330059,0.9159425875,0,8.24E+21
1,45,9.4519342,4.2231664,6.9776988,0,100,20,705.8,492.2,235.6,38.2,947.2,338.8,-0.7449787756,-0.2214689644,-0.5599663737,2.008819397,5.00E-05,156067487271,0.5964307856,0,2.81E+21
1,3,0.1663486,8.957707,5.6171478,0,100,20,703.4,449,217.4,10.8,9533,1324.8,-0.9620295363,0.8690635865,0.4936726299,1.368336452,5.00E-05,252073415219,0.3314441929,0,2.18E+22
1,24,0.2323692,9.6224444,2.4257648,0,90,18,707.6,401.4,202.4,23.3,1004.8,132.8,-0.2481222473,0.4715874585,0.4822156589,2.094615351,5.00E-05,153660060827,0.6563581649,0,3.71E+21
0,25,3.125,0.375,3.375,0,100,20,705.4,512.4,248,27.8,928.8,148,0.3322581814,0.700189769,0.08941799458,2.031946669,5.00E-05,165641057093,0.8389909162,0,6.01E+21
1,8,3.8830096,4.645924,6.8845824,0,100,20,687,650.8,278.4,105,4274.7,403.3,0.9975674982,0.1490508647,0.2527502129,1.469782355,5.00E-05,213434237724,0.3152997874,0,8.12E+21
1,4,9.451985,9.8468534,8.1745468,0,110,22,613.4,398,211.2,38224.8,32846.5,9238.7,-1.492698709,-0.2298504144,-0.02120342748,1.815639997,5.00E-05,215844730097,1.56681425,0,2.98E+22
1,13,9.6676056,9.7762414,4.7220772,0,100,20,689.8,395.8,196.2,69.2,622.2,653.2,0.6540970003,0.2700031609,-0.5436813291,1.280127249,5.00E-05,235556534291,0.1859677815,0,5.67E+21
0,33,9.875,2.875,4.125,1,120,24,183.5,212.8,134.8,1.5,547.7,168.2,-0.1141088661,0.0282504276,-0.4404239616,0.6,5.00E-05,171253333333,0.1125,0,1.26E+22
0,8,5.625,5.125,2.125,0,100,20,742.6,538,238.6,143.8,3703.5,578.8,-0.3970301536,0.05496621612,-0.05458605554,1.735586557,5.00E-05,178798629330,0.1721741301,0,1.64E+21
0,8,5.125,9.125,6.625,0,100,20,700.6,582.4,241.2,3.8,7658.3,757.2,1.304047329,1.046481024,0.3980349833,1.917549418,5.00E-05,175437641606,0.5287552873,0,1.04E+22
0,20,9.125,6.125,5.875,0,100,20,679.4,454.8,224.4,42.8,513.2,158.8,0.01221829986,0.3042408908,0.5985696424,1.617815618,5.00E-05,170683963514,0.05646578118,0,5.36E+20
0,45,7.875,4.375,5.875,0,100,20,695.6,467.6,213.2,258.8,1942.8,209.2,-0.4004894584,-0.1514839731,-0.3605490857,1.855012209,5.00E-05,157512556231,0.1830371318,0,1.70E+21
1,7,9.6783498,9.4716446,4.7853486,0,100,20,700.4,466.8,221.8,255.3,1003.2,327.2,0.3021906459,-1.272770455,-0.6143865321,1.593625371,5.00E-05,183402602018,0.1379477203,0,1.72E+21
1,42,0.2337408,9.1611296,6.5693684,0,100,20,702.2,551.6,263.4,21.7,1090.3,102.8,0.2070481003,-1.101037127,-1.213123175,1.345817866,5.00E-05,307794374352,0.4703428406,0,7.52E+22
1,23,0.2640176,9.502785,1.8731116,0,100,20,693,482.4,237.2,84,1024.3,349.2,-0.4204212368,-0.5177687046,0.1409599409,1.855205738,5.00E-05,151974669904,0.07276458778,0,5.04E+20
1,22,0.2971392,9.5914056,4.4251258,0,100,20,728.8,461.2,227.6,57.2,1045.2,90.8,0.3982054807,-0.1676472847,0.5414791205,1.409268169,5.00E-05,223752163775,0.2049540359,0,4.44E+21
1,38,0.4649824,9.8383952,6.0052344,0,100,20,716.8,414.8,211.2,163.7,663.2,1001.2,0.4982955456,-0.1424659188,-0.4048844097,1.902995326,5.00E-05,174548472224,0.8951359845,0,4.23E+21
1,35,8.2388556,1.7868746,8.311021,0,100,20,718.2,530.8,246,428.2,5621.2,570,1.456391457,0.5389845694,0.2168935564,1.3970757,5.00E-05,238209683307,0.3102243618,0,1.17E+22
0,2,2.625,5.125,3.125,0,100,20,708.6,467,233.4,67.8,519.5,185.8,-0.1353007197,0.09900226109,-0.2286913492,1.521820671,5.00E-05,195526058930,0.1363273085,0,2.34E+21
1,3,9.7266292,4.8359728,4.86259,0,100,20,705.8,443,219,10.2,894,284,-0.724850867,-0.3549164804,-0.5238536185,1.470989858,5.00E-05,206495075284,0.1858610453,0,3.96E+21
1,3,0.1906056,7.9547626,6.3815354,0,100,20,699.4,439.8,216.8,93.8,4976.2,833.2,-0.3207685758,0.2563710428,0.3345052637,1.3652173,5.00E-05,296856192332,0.3577271544,0,7.36E+22
0,33,6.875,7.875,6.625,0,100,20,696.6,529.2,240.8,7.8,3535.2,292.7,0.2278746804,-0.1192471302,-0.1450375016,1.698958635,5.00E-05,395487565294,1.845049446,0,1.89E+23
0,14,6.125,9.875,5.625,1,110,22,539.6,320,158.8,32826.8,8037.5,1614.7,-0.6307597303,-0.8753807406,-0.3058794764,2.448441105,5.00E-05,167402645981,2.34322575,0,3.76E+22
0,23,5.625,1.625,5.125,0,100,20,677.2,499.4,243.4,240.7,2049.3,810.8,-0.3018414989,-0.4803216087,-0.2987217066,1.440637521,5.00E-05,229131174604,0.8588294163,0,6.74E+21
1,6,9.6441106,9.376674,5.6525046,0,100,20,703.2,481,242.4,17.7,847,97.3,-1.214328672,-0.1138876427,0.3275210976,1.640698768,5.00E-05,198092128155,0.4476344429,0,7.04E+21
0,35,0.875,3.625,4.375,0,100,20,715,493.4,225.2,68,591.8,18.7,-1.133501519,-1.175156713,-0.4006738304,1.280791159,5.00E-05,238588927375,0.105717508,0,5.83E+21
1,26,9.6797214,9.7576486,0.4923676,0,100,20,697.2,478.2,252.6,17.2,2418.2,1029.8,-1.286470062,-0.8775254568,-1.400711437,1.869513313,5.00E-05,158725083910,0.2873999656,0,1.81E+21
0,8,7.375,2.125,5.625,0,100,20,703.2,481.2,230.8,29.7,2910.7,927.2,-0.3597421353,0.2481043921,0.379133294,1.938338898,5.00E-05,156993072213,0.4441778961,0,1.96E+21
1,22,9.5179488,9.5225462,5.8113816,0,100,20,746.8,547.8,247.4,629.2,3248.2,115.3,-1.488093372,-0.9171994202,-0.2207411601,2.061786251,5.00E-05,164798683383,0.4362968175,0,6.33E+21
1,39,1.9039686,0.4410302,8.4500606,1,140,28,840.8,551.4,303.2,0.7,1165.3,150.575,0.3436215967,1.064894261,1.449789029,0.825,5.00E-05,1039626666667,0.746875,0,1.06E+24
0,34,9.875,0.875,6.625,1,90,18,775.8,506.6,239.8,2122.2,1310.8,207.2,-1.357079255,-0.2542086455,-0.1868382715,2.709901951,5.00E-05,124789280512,0.8830392675,0,1.64E+21
1,39,4.4884186,0.082814,1.778141,1,100,20,852.8,574.6,317.2,425.2,1673.8,317.7,-1.48239031,-0.140628149,-0.4080791887,1.14379417,5.00E-05,428913813491,0.6615436204,0,5.89E+22
1,27,9.7111412,9.7708312,7.7168134,0,90,18,676.8,492.4,238.6,187.2,1343.3,602.8,-0.3308412152,-1.367960403,-0.9928682695,1.83386715,5.00E-05,167220249113,0.4055390938,0,5.49E+21
0,11,5.875,3.375,1.375,0,100,20,701.2,460.4,223.4,241.2,458.8,145.8,0.794959518,1.002450272,1.189452827,1.557444928,5.00E-05,193179934076,0.2335816207,0,3.07E+21
1,39,9.3396408,1.8630492,6.7702062,0,100,20,698.4,537.6,260.4,0.3,8495.3,1852.3,0.4082482905,-0.2936253804,-0.3685972117,1.560338314,5.00E-05,230084996831,0.5035554329,0,2.40E+22
0,33,9.375,5.125,6.375,0,100,20,700.6,475.2,228,0.3,2988.7,557.5,-0.4082482905,0.4054612369,0.4070519321,1.709948847,5.00E-05,175233467155,0.2825936758,0,2.16E+21
0,38,9.125,9.875,3.375,1,100,20,551.6,343.6,173.8,8614.3,1736.3,103.2,1.472466577,0.5985192716,0.05138096495,1.845956532,5.00E-05,122376168782,0.05305560344,0,1.18E+21
0,17,8.875,1.125,1.625,0,100,20,690.6,504.8,230.2,72.8,1137.7,99.2,-0.1621025625,-0.3858951024,-0.5067015004,1.765569309,5.00E-05,169072936484,0.3690812675,0,2.25E+21
1,44,8.1382208,9.3857164,8.2844272,1,120,24,184.5,140.7,94.7,2,169.95,24.7,0.222347648,-0.3895013569,-0.1379136203,1.625,0.0001,35664000000,0.6875,0,1.23E+21
1,19,5.4848479,3.0147614,6.8118622,0,100,20,713.6,556.4,270.6,34.8,1572.8,182.8,0.437540207,0.1169847067,-0.3311596363,1.595263334,5.00E-05,204238333455,0.2564186196,0,1.04E+22
1,34,0.1839822,9.6119542,4.5474776,0,110,22,602.4,359.6,172.6,37609.3,11414.3,1991.3,-1.488985691,-1.256804179,-0.8258498055,2.230449435,5.00E-05,166154689885,3.180674701,0,9.06E+21
0,21,7.625,9.875,0.375,1,100,20,607.8,354.6,177,17226.7,15535.3,3619,0.4050150697,0.4280851245,0.4469316547,2.534961673,8.00E-05,84551757610,0.3580866469,7.50E-10,4.71E+21
0,1,9.875,2.125,5.125,1,100,20,818,487,234.6,102,944.5,235.3,1.47168356,0.2956947432,0.07850499236,3.75,5.00E-05,93284057971,1.4375,0,5.73E+20
0,28,8.125,2.625,1.875,0,100,20,682.2,507.2,259.2,1068.2,1885.2,229.7,0.4077723739,-0.2895008358,-0.02346994395,1.57402101,5.00E-05,182468931620,0.1218223253,0,2.98E+21
1,3,8.6171318,0.229124,5.4726218,0,100,20,689.6,449.2,234.2,2.3,1553.2,1137.7,0.7500308204,-0.3234264984,-0.4164797436,1.750017601,5.00E-05,162722308019,0.1092979967,0,1.17E+21
1,4,0.4391506,0.1453742,4.2638866,1,120,24,401.2,260.6,127,18926.7,5196.8,1795.5,-0.4084033425,0.1044517739,-0.1065331937,7.999691626,5.00E-05,67684022066,158.8655424,0,2.36E+21
1,19,2.7671241,4.9788418,6.8625098,0,100,20,673.6,584.8,281.8,112.3,1310.7,98.2,-0.1415413505,0.3158911781,-0.7598002496,1.457745776,5.00E-05,195616528196,0.1718465666,0,2.46E+21
0,25,9.875,2.625,5.125,1,140,28,183.7,195.9,115.5,2.45,114.55,23.5,0.4067055394,0.1595515899,1.352514171,0.875,5.00E-05,147029333333,0.546875,0,1.13E+22
0,42,6.125,2.875,5.125,0,100,20,703.4,505,244.2,498.8,341,47.2,-0.3978453837,0.369128797,0.291063238,1.570370002,5.00E-05,187161132552,0.1205475703,0,2.14E+21
0,17,9.375,4.625,3.625,0,100,20,700.4,543.4,253.8,46.8,2213.3,622.2,-0.3989370954,-0.3763208806,-0.7900319803,1.571783058,5.00E-05,207350228864,0.3649975234,0,1.01E+22
1,18,9.778375,9.2081764,0.7654938,0,100,20,697,450,214.4,305,731.5,161.3,0.3652199526,0.8414780498,0.2261420266,1.616893033,5.00E-05,192922880960,0.3726961483,0,4.68E+21
0,30,5.125,7.875,4.875,0,100,20,701,547,251.6,32,2534,502.8,-0.7504233119,-0.1787111571,-0.3152045782,1.728374159,5.00E-05,186168101448,0.531528457,0,5.38E+21
0,24,7.625,9.875,1.125,1,100,20,499.2,286.2,140.6,4.7,86.2,10.8,-0.2830922144,-0.876584921,0.9620295363,2.979288349,0.0001,33647997387,0.04542616613,0,5.76E+18
1,3,0.1641134,8.5551932,5.5477804,0,100,20,713.2,452.6,225.4,121.7,3442.8,606.8,-1.30350042,0.3431678568,0.2242621282,1.727124899,5.00E-05,198446358116,0.4119244797,0,1.38E+22
0,3,0.375,4.625,2.125,0,100,20,711.2,508.6,249,194.7,910.8,58,1.452065993,0.01222426499,-0.3075312788,1.740190661,5.00E-05,197341251069,0.4646705786,0,1.32E+22
1,3,0.1671868,4.2019888,6.6334018,0,100,20,683.6,501.4,239.6,146.8,6341.8,1177.3,-1.474516034,-1.127452195,-0.7677737368,1.592321417,5.00E-05,178943465653,0.1275156323,0,1.75E+21
0,5,9.625,7.875,1.375,0,100,20,703.2,492.4,239.2,54.7,674.8,111.7,1.253068145,-0.8873132563,-1.226701529,1.306421523,5.00E-05,356821945703,0.8197035059,0,8.23E+22
0,40,9.875,2.625,4.375,1,100,20,519,270.8,138.2,21,845.2,89.2,0.3833893144,-0.5174821757,-0.3991688841,2.75,0.0001,44505986928,1.21875,0,5.13E+20
0,7,6.625,6.625,2.125,0,100,20,702.8,579.8,261.4,573.2,9798.2,843.8,-1.495156686,5.39E-06,-0.3494760889,1.799473005,5.00E-05,163224882039,0.2023711322,0,1.25E+21
0,19,2.375,4.875,1.375,0,100,20,704.6,555,262,3.8,2885.5,90,-0.05433530539,-0.5146383532,1.099943882,1.660984415,5.00E-05,176816047831,0.1139134657,0,1.98E+21
1,3,1.165864,0.1791368,8.7293336,0,100,20,702.6,538.6,262.2,3.3,263.3,46.2,-0.1790421687,1.342192488,0.2866789528,1.677762607,5.00E-05,174697057997,0.1532657947,0,1.52E+21
0,44,8.625,4.375,4.875,0,100,20,699.8,634,291.6,456.7,1976,150.8,0.2427137353,0.6366247996,0.405136529,1.345574297,5.00E-05,218354743524,0.1117872628,0,2.90E+21
0,26,3.375,3.125,1.625,0,100,20,726.8,515.6,238,657.2,1994.8,628.5,-0.1331135552,-1.037947362,-0.6767197727,1.401112564,5.00E-05,241287991142,0.3586044773,0,1.17E+22
1,34,8.1576772,9.7394876,7.5898896,1,90,18,759.8,477.2,238.8,4473.2,2062.7,678.7,0.4027767766,0.03750531123,-1.201792293,2.322019774,5.00E-05,135642434328,0.1977802089,0,1.16E+21
0,40,1.625,4.875,2.125,0,100,20,719,561.8,268,32,3168.2,670,0.3242569866,0.09725119777,0.2436882574,1.360090932,5.00E-05,223122120869,0.109565822,0,3.80E+21
0,40,4.125,7.625,1.125,0,100,20,715.4,560.8,256.8,2.8,2641.2,465.2,0.7301958931,0.3101650041,0.4054741588,1.486067468,5.00E-05,247911954021,0.4582543522,0,2.55E+22
0,13,0.125,4.875,4.125,1,120,24,498.4,445.6,234,50.8,173.3,132.5,0.484672555,0.2112393082,-0.3848491153,0.775,0.0001,140490666667,0.08125,0,1.79E+21
1,3,0.8315746,6.6162334,6.9809246,0,100,20,697.8,534.2,272.2,9.2,1393.2,276.2,0.1514485311,0.308110039,0.2512448382,1.785085044,5.00E-05,158845345947,0.06371423368,0,4.89E+20
0,19,5.875,3.875,1.125,0,100,20,703.2,544.2,254.8,24.7,641.2,157.7,0.5229651693,-0.8237664736,-0.6724546227,1.676887938,5.00E-05,168555409449,0.01630855509,0,1.80E+20
0,12,1.625,1.875,3.125,0,100,20,704,575.8,273.2,54,2590.2,683.2,-0.3719103786,-0.9662676161,-0.7209793203,1.652388845,5.00E-05,181699898201,0.1963888823,0,2.79E+21
0,36,5.375,2.375,2.875,0,100,20,708.2,574.6,268.4,80.2,1406.8,326.8,0.4018047907,0.8298964218,0.6551321162,1.851768051,5.00E-05,219895078474,1.369943858,0,2.69E+22
1,3,0.7679476,4.2497154,6.9369064,0,100,20,694.8,567.6,273,1.7,3508.3,416,-0.3631734744,0.3327179042,0.8342988055,1.871326747,5.00E-05,152677726580,0.1226702589,0,7.80E+20
0,32,5.125,9.125,0.625,0,100,20,714.4,532.4,257,381.8,610.8,153,-0.4069202881,-0.8860291674,-0.4962461453,2.070269417,5.00E-05,146085724822,0.2518556739,0,1.84E+21
0,37,9.875,8.125,6.875,1,140,28,507.8,490.2,267,2.7,385.2,126.875,0.3477670622,-0.9105872091,0.5874822048,1,8.00E-05,245316666667,1.28125,0,2.89E+22
0,38,9.875,5.625,5.625,1,100,20,560.6,330.8,160.8,9857.8,3730.7,807.2,1.491048695,1.353495938,1.411173903,1.759016994,5.00E-05,265755173495,1.366699017,0,1.02E+23
1,2,9.5445426,9.6862238,4.4411532,0,100,20,691.8,470.6,245,3.2,1970.8,1033,0.03515625,-0.2817663551,0.08637576239,1.729217808,5.00E-05,173211860635,0.3716322142,0,2.30E+21
1,3,4.069592,9.7957546,6.1305326,0,100,20,693.4,510.4,257.4,8.3,1457.3,195.8,0.3955562318,-0.5814637228,0.008961244175,1.379341283,5.00E-05,208062123501,0.07489703162,0,2.01E+21
1,29,0.198638,9.7813976,4.9848656,0,100,20,731.8,445.2,218.6,621.7,3653.2,606.8,0.402403605,0.04431676197,0.07081371437,1.478731097,5.00E-05,261886254451,0.7041929274,0,2.49E+22
1,5,4.2502174,0.4515966,6.947422,0,100,20,701.2,544.6,261,3.2,1622.8,85,0.84375,0.2514558206,0,1.584641275,5.00E-05,178889504347,0.03301503865,0,4.28E+20
1,22,9.719066,9.2219372,5.6502948,0,100,20,718,468.4,238.6,576,2064.8,840.8,0,0.2424728756,-0.1980821807,1.561496305,5.00E-05,217224301217,0.5615366107,0,9.82E+21
1,1,0.347482,1.8969582,8.778381,1,110,22,679.4,426.8,221.4,56095.3,33439.7,8425.3,-1.336761808,-0.7720813884,-0.6394406017,3.598405619,5.00E-05,85200844722,1.35427681,0,1.44E+21
1,19,3.9351939,2.8130854,6.8786896,0,100,20,720,557.8,260,189.5,1199.2,268,0.05850242068,-0.4152068128,-0.1651306998,2.045659442,5.00E-05,152886001375,0.4565968094,0,2.18E+21
0,17,6.375,1.875,0.875,0,100,20,674,568.4,262.6,92.5,4090.3,525.8,1.413822633,0.9708675228,1.057042408,1.766892484,5.00E-05,158418478168,0.1757386889,0,9.99E+20
